economy,ano,AG_AGR_TRAC_NO,AG_LND_AGRI_ZS,EN_ATM_CO2E_PC,NY_GDP_MKTP_KD_ZG,NY_GDP_PCAP_PP_KD,EG_USE_COMM_CL_ZS,EG_USE_COMM_FO_ZS,AG_LND_FRST_ZS,EG_ELC_FOSL_ZS,CO2_coef
TON,1998,-0.0357142857142857,0.0,0.0006215464737455711,0.012353094856282401,0.017662174377154338,0.0,0.0,0.0,0.0,1
TSA,1998,0.08005115217271852,0.00028958904339198454,-0.0006141596496404,0.017507119519732103,0.03381766571363842,0.0012927710182150999,0.003858397643374145,0.0006708738799899905,-0.006505180515497954,-1
TSS,1998,0.0,0.0010104368852600486,-0.01639787053899633,-0.018810921975891202,-0.0007851319125780076,-0.00013723040449999945,-0.022896946910000104,-0.0013857903271360073,-0.01662891349563992,-1
TTO,1998,0.01041666666666674,-0.009746588693957002,0.020677690493905443,0.006017093702706209,0.07764767927864047,0.0,0.0009738755613830641,-0.0010545808966860193,0.00012636246899702997,1
TUN,1998,-0.004511278195488688,0.004698764160659011,0.03160001124251344,-0.0065718102281801995,0.03493069756867184,0.000254247936452228,0.006344884285519603,0.00015366246138009742,-0.0027383070715869453,1
TUR,1998,0.031449322567557614,0.008796434650416032,-0.01418112324753329,-0.0517351338720671,0.008168467083556896,0.0026073112803193955,-0.0017968142669261278,0.0004740849499110311,0.005757651384085989,-1
TUV,1998,0.0,0.0,0.3968556873892113,0.05497863343454499,0.15453210483065072,0.0,0.0,0.0,0.0,1
TZA,1998,0.18735026353617634,0.0010950553172269651,-0.09146169011468597,0.0018323340918465015,0.0104312161892266,0.0031211500547595004,-0.14225609232064607,-0.00419959358771699,-0.21143085667195868,-1
UGA,1998,0.0,0.003503328161752961,0.10462707636619806,-0.0019473638024718998,0.018298207454603865,0.0,0.0,-0.0020645613332659707,0.0,1
UKR,1998,-0.07791830136230116,-0.004194355743506009,-0.04929434557857382,0.010999999962820098,-0.010194505982899615,0.002943397741849996,-0.004721328282094928,0.0004073530680929949,-0.02486563678899202,-1
UMC,1998,0.0009564852701477999,0.0002498713622560444,0.004320986961673157,-0.0355908215652141,0.00030180327357376413,0.0005534539409274952,-0.0008953961850601821,-0.0007039964244499686,0.0004624610631590542,1
URY,1998,0.025571369515148046,0.00028568163638411194,0.033788498036441794,-0.0402879310432505,0.039546318681597636,0.012016173137975983,0.007409833420767731,0.0032624842875099967,-0.049501357350466894,1
USA,1998,0.010173342684449027,-0.0003242726248399919,-0.003175772962070944,0.00034219486307910605,0.032705110729734255,0.003744497976431607,-0.004278453514788394,0.00011857241433503418,0.007514446935493027,-1
UZB,1998,0.0,-0.007122708039492096,0.13575515079844758,-0.008999999955011502,0.02634738681350246,-0.0009689069641838899,0.001115389886015894,0.000968711800658193,-6.921873375063114e-06,1
VCT,1998,0.010000000000000009,-0.009230769230770016,0.20595674747955162,0.005850440605522303,0.04191399432339615,0.0,0.0,0.0025641025641030524,0.0,1
VEN,1998,0.0,0.0,-0.006699580537328664,-0.060768762404992904,0.0,-0.004296134703525105,0.004724524321285228,-0.0032594524119949854,0.01762880535350302,-1
VNM,1998,0.0646912639517867,0.006482534025623004,0.09794230257107328,-0.023876286848657696,0.04297434227728547,-0.0028152051788210963,0.0522654277091239,0.007398506866570002,0.09772011033174004,1
VUT,1998,0.0,0.0032813781788350125,-0.09109104039857485,-0.037299583165514696,-0.01153515705940289,0.0,0.0,0.0,0.0,-1
WLD,1998,0.004925635781302784,0.001110011800366948,-0.007068819116342051,-0.010642726916587898,0.010815632080550142,0.0012406627119957037,-0.0027171213734239474,-0.0005415338227729904,0.005226377134044995,-1
WSM,1998,0.0,0.0,0.12012471732131114,0.015514647135416459,0.011513274102431525,0.0,0.0,-0.0017031802120140327,0.0,1
YEM,1998,0.0,-0.0007576188040989962,0.039637176769059757,0.0077558255831498,0.0,0.0,0.001365333900557264,0.0,0.0,1
ZAF,1998,-0.12,0.0003544666924959472,0.013682695032995351,-0.021000000011220397,-0.007430243531906688,0.0021703133614783977,-0.005301140324865172,-0.0003000601769030098,-0.004365061717684995,1
ZMB,1998,0.0,0.00224646551608199,-0.07349627242483381,-0.041997536429739,-0.029288540672909646,-0.0061347380169757045,-0.036938452051709314,-0.00048157763757899374,0.0014916500046716096,-1
ZWE,1998,0.0,0.0026108310714749905,0.0014741136675961997,0.0020461761748034003,0.012284539522929405,-0.000819601131613803,-0.00701369245418193,-0.0011909008659689846,-0.0016701589047789867,1
AFE,1999,0.0,0.0019091917839419636,-0.06335681735237386,0.008009358150275498,0.001954138578595721,-0.0013015409993559013,0.004085060872891955,-0.0015125325538819822,-0.0007551453367300098,-1
AFG,1999,0.0,-0.0015945295371259504,-0.1827264550554626,0.0,0.0,0.0,0.0,0.0,0.0,-1
AFW,1999,0.0,0.0022971430877159805,-0.007507248169798975,-0.0206151709425482,-0.01008628568149128,0.0009266239149468092,0.05038820851396797,-0.0011816245807439786,-0.008842335193571955,-1
AGO,1999,0.0,0.000433143498837012,0.017062869295190852,-0.0250965673253094,-0.010627248864547911,-0.0021564033321255106,0.11704240591863613,-0.0012466270955319913,0.13458594056367304,1
ALB,1999,0.006134969325153339,0.002189781021897943,0.6648570475495008,0.0406137988237824,0.13608069123712907,0.06361184474881901,0.28577166309516344,-0.000711678832117002,-0.010089390033681301,1
AND,1999,0.0,0.0,0.0373128645099845,0.009042855288869403,0.0,0.0,0.0,0.0,0.0,1
ARB,1999,-0.0008538787076722842,0.005258361372878966,-0.009180954258961926,-0.0324139088079932,-0.002785839929798528,0.00022713133334218037,-0.0021929041485926337,-0.0001806898187266004,0.010670326275317023,-1
ARE,1999,0.0,0.016615038017459796,-0.03175576099838229,0.026102192959605648,-0.02958957301664311,0.0,1.1117697795492987e-05,0.000907209236834694,0.0,-1
ARG,1999,-0.006772908366533881,0.00029963203724200585,0.0021969518747060324,-0.07235635892194969,-0.04492112128935766,-0.010484841539981504,0.017214988326541336,-0.000667229390249009,0.10334665344733303,1
ARM,1999,-0.006904761904761858,-0.0017562346329469847,-0.10195829511859145,-0.0399999998712832,0.044122528491264745,0.07215944155863802,-0.09531179525657463,-7.341060765700291e-05,-0.06845113939962594,-1
ATG,1999,0.0,0.0,0.028797384866796394,-0.010235071812442605,0.019529571123803935,0.0,0.0,-0.0014999999999999857,0.0,1
AUS,1999,0.0,-0.013261653411088047,0.007664300054237572,0.0036439583952355024,0.03884932329809487,0.00027283665661880006,0.0005247344577907764,-0.00026920323340597465,-0.0011000357253890059,1
AUT,1999,-0.02404651162790694,-0.0005695588948130137,-0.026913240918458925,-0.0002509456796274989,0.0335504466142349,0.0052799971394749965,-0.02430391088470729,0.0007570285991280201,-0.009756795506077012,-1
AZE,1999,-0.011696328652395227,0.0038820899540660037,-0.02251920819591624,-0.025999983119512703,0.06461584076116722,-0.0013288615388967605,-0.0018864341905845405,0.0010647960061650075,0.025544419352541894,-1
BDI,1999,0.0,-0.010124610591900023,-0.017975853923870577,-0.0575999999159428,-0.033299504834592986,0.0,0.0,-0.0032141744548286953,0.0,-1
BEL,1999,-0.010361082304138791,0.0,-0.034860111251300396,0.015809351916463897,0.03305706513821827,0.01204896215072999,-0.01633235825419921,0.0,-0.02704654977198395,-1
BEN,1999,0.0,0.005321035828307999,0.0703360763797991,0.013804372337177195,0.021695937330678428,7.3127285377349e-05,0.21215716255328565,-0.006207875133025027,-0.002461322081575048,1
BFA,1999,0.0,0.0035087719298240215,0.030889886587450288,0.0008751816615035058,0.04299232006918019,0.0,0.0,-0.0018278508771929936,0.0,1
BGD,1999,-0.09999999999999998,0.003994776062073129,0.024656649242594364,-0.005068705043286901,0.026847171047827967,-0.00019554640501360021,-0.006138274400390165,-1.536452399975019e-08,0.009500899568025006,1
BGR,1999,0.02245000000000008,0.003073307421134004,-0.1170087982050465,-0.1218521393374516,-0.07881074518281106,0.004917403932965989,-0.018442888295794102,0.0004338786947479889,-0.007046863727366031,-1
BHR,1999,0.19999999999999996,0.0,-0.030775279479760775,-0.0049000382817740995,0.013390208252900937,0.0,0.0,0.00021126760563379977,0.0,-1
BHS,1999,0.0,0.0,0.006884489775463187,0.024273053518084006,0.05513551243904957,0.0,0.0,0.0,0.0,1
BIH,1999,0.0,-0.0107421875,-0.0316622682533787,-0.0599999696900044,0.0859834935135364,0.002733638583782705,-0.009431706555864894,-0.0019208984375000426,-0.04277180880128498,-1
BLR,1999,-0.07600472813238768,-0.0012954034392480196,-0.034895968321284165,-0.04999992101963341,0.03866378732527842,-4.4009370214324e-05,0.010382125083574278,0.0024186254061049793,0.00047534661421096304,-1
BLZ,1999,0.0,0.000876808417360797,-0.09456898817238735,0.0553016971457907,0.05743670657151867,0.0,0.0,-0.00616966242875904,0.0,-1
BOL,1999,0.0,0.0008031016338960484,-0.06790901562582574,-0.04602469332841896,-0.013834292333732456,0.004606175143848002,-0.008165919362358665,-0.002495458321794999,-0.040705184078074975,-1
BRA,1999,-0.0019597703733681415,0.00012407066643998376,0.021086360459518394,0.0012983966526982705,-0.009488459225518664,-0.00279907333168099,-0.0009039639221662954,-0.004523661963068974,0.02603668334136019,1
BRB,1999,0.0,-0.023255813953487987,0.06084263095360409,-0.03393809472148089,0.0013411525371604949,0.0,0.0,0.0,0.0,1
BRN,1999,0.0,0.0,-0.03947245694879209,0.03610665992699551,0.008801669898581999,0.0,0.0,-0.003036053130930014,0.0,-1
BTN,1999,0.02678571428571419,0.0,-0.021381164209977044,0.020699411872133703,0.05365267560132714,0.0,0.0,0.0024944723618089883,0.0,-1
BWA,1999,0.08668453976764967,0.00017645086725600833,0.025665208186692823,0.09223577116685686,0.07342426783072775,-9.478256754441999e-06,0.01803001380992808,-0.0020874137596380037,0.0,1
CAF,1999,0.0,0.0,0.012764584652344535,-0.011001674744705498,0.007573922085003515,0.0,0.0,-0.00048155639025303286,0.0,1
CAN,1999,0.006954102920723182,2.6769013528396e-05,0.011314709395121803,0.0124811695017817,0.042898365988722764,0.00038092001677799916,-0.0032286841540605238,-5.252972754703933e-05,-0.007326160318808022,1
CEB,1999,-0.0005116371550211163,-0.0005298246884949975,-0.05413124176128015,-0.007731784464526299,0.018967394919664482,0.001587893308631898,-0.003405545991782555,0.0005310445738759739,0.002357241288492986,-1
CHE,1999,-0.005415162454873612,-0.000811595344619036,0.0015581111987614804,-0.013672678862099599,0.011790059356514782,0.012077078848344983,-0.018997010458397856,0.0010890953196490117,-0.0064860548282489,1
CHL,1999,0.0003722315280103583,-0.002138441923145997,0.0340721669215891,-0.044545180250051726,-0.014542556161335929,-0.008458631643421102,0.021675106422985202,0.000767969636814989,0.101401490830508,1
CHN,1999,0.08121582720175047,2.662908769934802e-07,-0.033929601810050336,-0.0018430027617550948,0.0673348566400982,1.291384529000128e-05,0.005139280551207381,0.0021154104660839933,0.013817636782924012,-1
CIV,1999,0.08552631578947367,-0.0031446540880499894,0.3283182129736997,-0.030970459623495806,-0.018466520836180944,-0.0019583778245678986,0.32650225530023036,-0.008667955974843019,-0.021760068429946954,1
CMR,1999,0.0,0.0,-0.0748567225571315,-0.0021423062661831958,0.0177836307995487,0.0018612617946903987,-0.10442849873405691,-0.0019092255293950444,-0.0039733831203025,-1
COD,1999,0.0,-0.00044110187247699885,-0.10406359033647827,-0.026459867863436105,-0.06969532094988617,0.0005768152880368005,-0.251935192361601,-0.0029686156017729106,0.00050456878303335,-1
COG,1999,0.0,0.000175695461201002,-0.004721399915950442,-0.0631975212794627,-0.051492887197202575,-0.011856790091878497,0.05427585144124669,-0.00035139092240100923,0.13833019065577193,-1
COL,1999,0.0,0.0011266336187469505,-0.1548723800737909,-0.04773799330883987,-0.057944953635730156,0.013768426026642704,-0.04831108671645412,-0.002003280757097983,-0.10114510988496903,-1
COM,1999,0.0,0.0053734551316500755,0.030046173306292223,0.0064189291873759016,-0.001053941363103883,0.0,0.0,-0.0023535733476629872,0.0,1
CPV,1999,0.022222222222222143,0.0,0.16651179110227843,-0.012946373424532993,0.08894187766310346,0.0,0.0,0.006039702233250601,0.0,1
CRI,1999,0.0,-0.005287896592245005,-0.016855482710987912,-0.0294049741069934,0.020776145944553237,0.004570818012820012,-0.04272920188556284,-0.0009827653740700272,-0.0599425313100358,-1
CSS,1999,0.0,0.00013354822773860243,0.0057031480327291995,0.011615804684195595,0.030582380688336075,-7.269035295961803e-05,0.0038537395724891343,-0.0005519822156350074,0.0,1
CUB,1999,-0.0010782380013149018,-0.001303538175046981,0.029289033799163366,0.060296092566920735,0.0,2.2002677082567022e-05,-0.016387518265702394,0.0035102420856609837,-0.01907686816338696,1
CYP,1999,-0.05387877276128705,0.0,0.020598713907197697,-0.011128863239456104,0.03829603747566668,0.0003667617438707005,0.00014667649515764936,0.001136363636364024,0.0,1
CZE,1999,-0.044530120481927726,-0.0002588326646819894,-0.06088921225571331,0.01740715539623751,0.014877920849970527,0.008090060794036305,-0.00995576511973173,0.00010185065355202028,-0.010335112894065902,-1
DEU,1999,-0.03864537856821093,-0.0062756874123390104,-0.037211532825650595,-0.0012667163119881985,0.018214280305807407,0.01061580660451801,-0.01167053245130567,0.0001919882437479714,-0.018417564193807932,-1
DJI,1999,0.0,0.021570319240724986,-0.035215940111339994,0.0,0.0,0.0,0.0,0.0,0.0,-1
DMA,1999,0.0,0.026666666666666002,0.10503111213175353,-0.03420147827122587,0.007046711539562045,0.0,0.0,-0.0032533333333330462,0.0,1
DNK,1999,-0.004792307692307651,-0.007000000000000029,-0.05307621295498721,0.007298634184014001,0.026079442603679226,0.004019808316860698,-0.01924682748979134,0.0010040000000000049,-0.030069694986736978,-1
DOM,1999,-0.02564102564102566,-0.008900848685571958,0.05443394522177569,-0.007744285754862199,0.043121891135630586,0.005851221761099401,0.0005140722661589603,0.007815773131856005,-0.02995463702613989,1
DZA,1999,0.0157219827586208,-0.0003988680544469858,0.023843376443265285,-0.019000020553361203,0.01766866718651494,-5.3555723289588004e-05,0.00031492402947419507,-3.6947777675140346e-05,0.0010428403893250505,1
EAP,1999,0.1253696310252812,0.0023095711818390185,-0.02142602601818544,0.034941954414404904,0.046437730785089615,0.0002612001164838995,0.004926561816422703,-0.0001490596418080159,0.007249961087482006,-1
EAR,1999,0.036178469320728324,0.0030161717390659957,0.013154950604726823,-0.004242672070568303,0.007680241151308165,-0.0005740998295679977,0.005982129052301444,-0.0011788332790190026,0.01016470770702398,1
EAS,1999,0.0,-0.00276236589207798,-0.003401812750093325,0.03289884294764182,0.030142484313787632,-0.0018514433284406006,0.0062055275114076824,-0.00016903058815397997,0.013724475364416976,-1
ECA,1999,-0.03636274836869424,-0.00031975986387699606,-0.0019591466175178374,0.039190601802689705,0.024398599969182033,0.002573414112335204,-0.00419073205585474,-3.3795532524010244e-05,-0.0027724123721471015,-1
ECS,1999,-0.010300426443261346,-0.0004503120430580054,-0.010100820587811588,0.0025041610381124004,0.02698896867954459,0.0026715940816469975,-0.00411819015617787,0.00022413272374102177,-0.0018093628387919835,-1
ECU,1999,0.0034364261168384758,0.0019326783701080076,-0.13180652939647086,-0.0800591519460254,-0.06369163605823203,0.0105240718750711,-0.021291374445733036,-0.0036306571106459982,-0.09882650186915204,-1
EGY,1999,0.0,0.002244010246622099,0.02807631396148058,0.0047794132166519,0.03835706513619419,0.0036734821647067006,-0.004548042571531297,1.5470390275754974e-05,-0.020261257170558905,1
EMU,1999,-0.0014952126975327218,-0.0004693294166279571,-0.008895084273191523,-0.0007155537797273981,0.026562289245522397,0.004039112911636984,-0.005850746091907499,0.002313124345000972,-0.00022118503419001455,-1
ERI,1999,-0.08646003262642743,0.0,0.04258307660216265,-0.017591029950923723,0.0,-4.518931326560009e-06,0.016487419592785768,-0.0003128712871290063,0.0004553079319430253,1
ESP,1999,0.023009024056417804,-0.003604036520903975,0.08180327482978456,0.0009745264388381969,0.040678862682819394,-0.013778726168819002,0.01823058910966635,0.00638569197501198,0.07689507930840705,1
EST,1999,-0.003575076608784422,-0.009907997169143989,-0.06002266077019358,-0.047648506670236276,-0.007178244762765851,0.00014037127376611595,0.030935164695978123,0.0007782495871669681,0.0021055439627315044,-1
ETH,1999,0.0,0.0010799999999999699,-0.045157169571899525,0.0862028495477277,0.02025446943808973,-7.303620937881006e-05,-0.029905992357983524,-0.0007299999999999684,-0.0174809349071142,-1
EUU,1999,-0.0023059217728864656,-0.0003903700110750208,-0.018610963275976,-0.000621051155685497,0.02684709934761309,0.0045869230955169725,-0.0064457726085975775,0.0016723503043139943,-0.0012774774359289864,-1
FCS,1999,0.0,0.0008255472575479672,-0.050187436243783856,-0.024024123466802102,0.00909955519519312,0.0014897894847567005,-0.0352675918808526,-0.0012056414823939932,-0.00941416095917198,-1
FIN,1999,-0.02719200887902329,0.00030861157621719926,-0.015484279324589845,-0.010776047779131801,0.04137574737191074,0.004813289199346009,-0.013675866825184735,0.0018723858301329698,0.02394747020332602,-1
FJI,1999,-0.017307081613210595,-0.003174603174603021,0.014384244625449405,0.0749999826773428,0.07548052587319232,0.0,0.0,0.0036551724137930106,0.0,1
FRA,1999,-0.003924646781789609,-0.0009295683077470329,-0.021276350825935264,-0.001672856265297198,0.02888698620433705,0.00982824326926199,-0.014154097212223382,0.0015559768137540075,-0.00893748451858789,-1
FSM,1999,0.0,0.0,-0.06980208841917868,-0.0147607747038495,0.012535586945659372,0.0,0.0,0.00039999999999992044,0.0,-1
GAB,1999,0.0,0.0002391430899989011,-0.0800830921830874,-0.12410456389490061,-0.11202914422205534,0.0025265274941137015,-0.08766040380930462,-0.00023914308999906098,-0.021195354762310003,-1
GBR,1999,0.0,-0.01235894680279401,-0.009482851727809938,-0.0034809374876172017,0.02723119634291815,-0.0051094716445760115,0.005353421847842821,0.0007274831562850004,0.012777151956214112,-1
GEO,1999,0.052610208816705306,-0.006619657504677008,-0.07497793289956334,-0.002356456735011201,0.05007586678193787,0.016828790600702987,-0.05818826902796603,0.00011944164627998077,-0.007813623432339014,-1
GHA,1999,0.04946236559139794,0.0032671046848909667,0.04412599990143984,-0.0030039395882614974,0.018843797061393497,0.016566787242516298,-0.02793972698587499,-0.00472730069438299,0.0,1
GIN,1999,0.08284663638330092,0.00044766400781398374,0.02885288762482552,0.0016788279141211017,0.014963385811107566,0.0,0.0,-0.0014121764610120025,0.0,1
GMB,1999,0.0,0.0,0.03061648023686092,0.0290000034803996,0.0332875878303287,0.0,0.0,-0.005665019762845986,0.0,1
GNB,1999,0.0,0.0030032005689900033,0.09073191469993391,0.2912551713795047,-0.008504044803864907,0.0,0.0,-0.0030032005689899677,0.0,1
GNQ,1999,0.0,0.0,0.5494394794389643,0.018895331110811,0.20811297056693823,0.0,0.0,-0.002979322638146016,0.0,1
GRC,1999,0.029425823519231287,-0.008688906128782037,-0.0007597502758259767,-0.008223077093103801,0.0267810007018916,0.0023509034739814007,0.0009872452718306945,0.002340403413498997,-0.01474267173290599,-1
GRD,1999,0.0,0.029411764705881964,0.030319483461596075,-0.048551405582324306,0.06274922914143644,0.0,0.0,0.0,0.0,1
GTM,1999,0.0,0.005825867861141987,-0.03362267812954489,-0.011464656141533802,0.01415353696351107,-0.0005898163388245026,-0.04515902712046471,-0.005337812616647995,-0.012906915683125035,-1
GUY,1999,0.0,9.482854965700227e-05,-0.008477820753682641,0.0463925629500953,0.02781265239111197,0.0,0.0,-0.00019268478536901056,0.0,-1
HIC,1999,0.0022253094702313625,-0.001309845373245011,-4.6405100229240936e-05,0.005867593232952801,0.026966806850946323,0.0019131879432049991,-0.0014952385328480533,0.00019179296330801065,0.0008510240012039816,-1
HND,1999,0.008729388942773975,-0.005183662525694998,-0.01228474624152709,-0.04325884119026809,-0.03322907091330629,0.011380544537605704,0.1451141767359474,-0.0018724640271690163,-0.05836826099236205,-1
HPC,1999,0.0,0.00195748109761098,0.006329129726234228,-0.004347361907981302,0.003281910326200066,0.001305853796421499,0.08071594440069418,-0.0015578032936549846,-0.008038164920195996,1
HRV,1999,-0.12264150943396224,-0.002861742085494967,0.0035761732217953757,-0.031028491031070478,-0.0042661316362702095,0.008387099624991503,0.0005350338895397933,0.000626006081201993,-0.03876690595989203,1
HTI,1999,0.0,0.0,0.0357111356381028,0.005284076809137601,0.008579093633060308,0.00260606863737851,0.06657836305899423,-8.236574746000259e-05,-0.11869076482257,1
HUN,1999,0.0003251327625446443,-0.000779510022270955,0.012579401400762524,-0.008289776347055801,0.03363400380433945,0.0027341252256429982,-0.005207716293352149,0.0011945434298440106,0.0017024374783620288,1
IBD,1999,0.020734777958020034,0.00031731778949804833,-0.01359563463795499,0.010674773279803103,0.024830687210914304,0.0002866388000479025,0.000991794226521403,-0.0007251762477900315,0.006952865088224058,-1
IBT,1999,0.021235473864197996,0.0007546120728139982,-0.014529703415907536,0.009285259089303097,0.02186741516759949,0.00026300475848689775,0.0012289496277515521,-0.000902461139514017,0.00656974750070006,-1
IDA,1999,0.0,0.002005044106908045,0.005967614365782081,-0.005229087248613604,0.00877990039077714,0.0003318744267057006,0.019188954955304593,-0.0014127536128579975,0.0012141740387910005,1
IDB,1999,0.029686080655723757,0.002050043827828958,0.0013790242062217128,-0.0054874014453611016,-0.0014475108629369293,-0.0006203287393790013,0.014380084542969795,-0.0007148268514680111,0.020137264090860044,1
IDN,1999,-0.06905068728522334,0.01104014749637102,0.048026184006902284,0.13917851575713647,-0.007095009288139331,-0.0004207940108417507,0.025519741605521507,-0.009530407326241032,0.016421349823952058,1
IDX,1999,0.0,0.001995422368296005,0.012827001810423733,-0.005081797373094701,0.01768154389865062,0.0015670853166807985,0.026720524282902502,-0.0015619827354230154,-0.007068171804380015,1
IND,1999,0.08180300500834714,0.0004944184529080076,0.058043432810878315,0.026613397376741395,0.068513334062837,-0.0011191805045314984,0.02329377472930938,0.001228646672429008,0.013820985822051029,1
IRL,1999,-0.030335867533569538,0.0020089998548409936,0.02879334603030448,0.017637646043440293,0.09290880149906311,-0.00045113515954253947,0.01926149938687094,0.002449121788358308,0.008255308475279008,1
IRN,1999,-0.008695652173912993,-0.0067536039686640235,0.09374954147454995,-0.0007731554722225998,0.003995603050880758,-0.0016115633395631201,0.002521693071239728,0.00015324541368889834,0.023845959759595983,1
IRQ,1999,0.0,-0.0034295905068940156,-0.23328409010413564,-0.17274829124854105,0.13795039165414535,0.0004955831034089,-0.0009143294631894783,3.200951139769925e-05,-4.9819956299757e-06,-1
ISL,1999,0.014117647058823568,-0.00019950124688300263,-0.02944955165474883,-0.0332787742663324,0.027844686108142058,-0.00791486365587403,-0.12693485426820272,0.00012728179551122986,-0.00010044780005806706,-1
ISR,1999,-0.011635154789112812,-0.001386321626617999,0.0028490781285150923,-0.007850625398267103,0.00732468716618051,0.0010142198773004996,7.711104804197788e-05,0.000970425138632196,-0.00032440760046299034,1
ITA,1999,0.011904248840586495,0.010710278467240002,0.01539868238589115,-0.0018488756262162998,0.016086347314110627,0.002087144377129002,-0.004816761280187376,0.0026503689095909878,-0.015337180461954035,1
JAM,1999,0.0,-0.001846722068328006,0.01845721368093267,0.0338222741411608,0.002807880695450349,-2.3193801342130117e-05,-0.0005016036318946648,-2.5854108956977484e-05,0.0009608810656621358,1
JOR,1999,0.1333333333333333,0.00011332728921100709,-0.020495096441209615,0.003773581035852298,0.011681106790941476,0.0002697584422135013,-0.00023722623293020995,0.0,-2.8663346897133123e-05,-1
JPN,1999,0.0,-0.0015089163237309933,0.03232984673320205,0.00936400536892335,-0.005157405900553691,-0.012046617663554996,0.01536181329703079,-0.00020301783264699226,0.029378758872065022,1
KAZ,1999,-0.14423570794876184,-0.000942697336740963,-0.08842889538226395,0.0459999999726678,0.036856008542842655,0.0014162012024153104,-0.0002701637452118266,-1.970218913198707e-06,-0.0041434120324790056,-1
KEN,1999,0.016949152542372836,0.007344414379589992,0.01190766491461659,-0.0098482512726653,-0.005206929892077827,-0.0049648436602893,0.02629587236198727,0.00018035984116389513,0.15602869821047397,1
KGZ,1999,0.004299159533676766,0.001876955161626981,-0.2172223864337599,0.015339541265950501,0.021267786965724955,0.06605284422041297,-0.10876852209910226,0.00023189781021899946,-0.06068854597456401,-1
KHM,1999,0.20454545454545459,0.0005665080444140002,-0.006349811743897704,0.0802374903374438,0.10527532368125714,0.0,0.05974060171965245,-0.0012677883525940104,0.0,-1
KIR,1999,0.0,0.0,0.004912993830507473,-0.0809583858764186,-0.032124058278555356,0.0,0.0,0.0,0.0,1
KNA,1999,0.03333333333333344,0.03846153846153903,0.034739033303075706,0.03706632200999716,0.018497618837003182,0.0,0.0,0.0,0.0,1
KOR,1999,0.11563893392784763,-0.001555048724860022,0.08856465437534822,0.1659639059195214,0.10677450583538217,0.005671631572717004,-0.0066234291482932806,-0.0007775243624300287,-0.020373309723214064,1
KWT,1999,0.060975609756097615,0.0005611672278338986,0.05216120998342211,-0.0545106385245522,-0.04816954703661236,0.0,0.0,7.856341189673987e-05,0.0,1
LAC,1999,-0.00534224712895337,0.00041712807097404436,-0.020701039372452712,-0.022645202671290447,-0.010249447879874696,0.0001109669147623027,-0.0013505535025127857,-0.0029360166211440486,0.006392460581930024,-1
LAO,1999,0.0,0.0003466204506066006,0.01221833073714973,0.0333876797940471,0.054348840815911625,0.0,0.0,-0.0018110918544199705,0.0,1
LBN,1999,0.4716577540106952,-0.04252199413489698,0.030394250172591786,-0.04191308419839917,-0.02192908424542994,-0.00708930445224537,0.006196313568933798,-0.00014858260019499526,0.04403100916499497,1
LBR,1999,0.0,0.0031144518272430057,-0.22887029236721856,0.0,0.0,0.0,0.0,-0.0031416112956810594,0.0,-1
LBY,1999,0.035107052896725444,0.0,0.015810256038617077,0.0,0.0,0.0,-0.0003144530064912443,0.0,0.0,1
LCA,1999,-0.014285714285714235,-0.0016393442622949905,0.036486359394996004,-0.036158677038444303,0.01761686847644839,0.0,0.0,-0.00042622950819698246,0.0,1
LCN,1999,0.0,0.00029275047085597806,-0.020487396579193184,-0.023061909189020867,-0.009130212690316775,4.6057037269200404e-05,-0.0014916409221206184,-0.002720253133735966,0.008369605044707028,-1
LDC,1999,0.0,0.001996165908333012,0.03272072952500116,0.0005001171673360982,0.01769509448475093,6.382859656446916e-05,0.057919907229158074,-0.0014073696063270091,0.008862004441793019,1
LIC,1999,0.0,0.0018473289690260231,0.022889183079164876,-0.013789075916668803,0.0044514883771131775,1.0891353672100036e-05,0.029210006615261852,-0.0011558419949230015,0.0,1
LIE,1999,0.0,0.0,-0.02453625966576245,0.026496603640766895,0.0,0.0,0.0,0.00125,0.0,-1
LKA,1999,0.0,0.002551427204592045,0.09666694422563737,-0.003978825495867904,0.03688197516202574,-0.0009781594642856994,0.02336841021795566,-0.002932706107479035,0.014090758643546976,1
LMC,1999,0.04875007382510699,0.0011237272592829583,0.03225901737477588,0.007061679584132499,0.030980917256577367,-0.0015350069826574986,0.015878210090635392,-0.0007115377227419728,0.011010476144491008,1
LMY,1999,0.02580912706023386,0.0007849913805199549,-0.011432408220901968,0.010731801938988999,0.022629872356406677,0.00020687392149060013,0.001932537479252261,-0.0009081211291530166,0.00659082514595994,-1
LSO,1999,0.0,0.0,0.007010803898740869,-0.01061630537443589,0.0004252942476927757,0.0,0.0,0.0,0.0,1
LTE,1999,0.012085305617625108,9.337694472300484e-05,-0.017506102456444128,0.018212042606383,0.035706767813444396,0.0017335514374535953,-0.0015989444545625453,-0.0004556026552219805,0.0038037797687650254,-1
LTU,1999,0.038150051387461525,0.011327377153796973,-0.16130162359341438,-0.08617329880586139,-0.004376872088672434,-0.05385234863525099,0.017134004082156595,0.001196553924697028,0.030627798154459995,-1
LUX,1999,0.0,0.0,0.032852541508401334,0.015006693730635305,0.06723966803427528,-0.0080304641883688,0.003566720343975316,0.0,0.03387978142076498,1
